MonthYear,EventBaseCode,Count
201708   ,113          ,1
201805   ,171          ,158
201511   ,154          ,54
202005   ,186          ,1
201801   ,055          ,21
201905   ,041          ,74
201705   ,130          ,189
201705   ,056          ,9
201810   ,112          ,335
201710   ,042          ,1682
201911   ,021          ,41
201706   ,152          ,3
201805   ,025          ,18
201701   ,175          ,6
201902   ,025          ,22
201801   ,143          ,21
201910   ,111          ,440
201910   ,182          ,68
201805   ,104          ,3
201812   ,180          ,75
201603   ,163          ,34
201507   ,075          ,37
201506   ,035          ,26
201503   ,174          ,55
201712   ,060          ,317
201712   ,038          ,5
201709   ,194          ,28
201607   ,070          ,393
201607   ,166          ,4
201711   ,090          ,622
201711   ,042          ,1848
201711   ,104          ,13
201711   ,086          ,7
201903   ,080          ,200
201806   ,150          ,57
201811   ,112          ,354
201811   ,163          ,22
201811   ,011          ,26
201907   ,070          ,136
201907   ,045          ,91
201906   ,061          ,94
201907   ,035          ,42
201809   ,012          ,396
201809   ,171          ,101
201908   ,134          ,1
201507   ,071          ,313
201511   ,130          ,230
201508   ,072          ,74
201607   ,075          ,18
201709   ,086          ,17
201907   ,085          ,7
201606   ,072          ,165
201912   ,022          ,15
201912   ,128          ,41
201902   ,152          ,18
201902   ,075          ,14
201903   ,056          ,13
201702   ,162          ,3
201909   ,073          ,75
201904   ,160          ,78
201904   ,045          ,23
201904   ,018          ,41
201906   ,013          ,258
201512   ,018          ,25
201603   ,129          ,16
201605   ,081          ,26
201910   ,134          ,1
201711   ,181          ,4
201907   ,092          ,1
201507   ,140          ,10
201512   ,129          ,23
201601   ,131          ,12
201712   ,195          ,1
201812   ,144          ,6
201812   ,166          ,3
201601   ,194          ,13
201809   ,142          ,7
201812   ,086          ,2
201709   ,063          ,2
201504   ,054          ,15
201512   ,086          ,2
201908   ,162          ,3
201911   ,105          ,16
201606   ,144          ,3
201806   ,203          ,6
202002   ,195          ,2
201901   ,153          ,5
201901   ,027          ,2
201511   ,105          ,6
201507   ,027          ,3
201908   ,203          ,6
201603   ,024          ,3
201611   ,190          ,739
201701   ,012          ,455
201702   ,075          ,13
201707   ,018          ,40
201707   ,016          ,53
201708   ,040          ,1308
201511   ,084          ,357
201708   ,084          ,312
201706   ,084          ,329
201706   ,125          ,69
201602   ,057          ,500
201702   ,055          ,8
201609   ,150          ,65
201609   ,203          ,19
201512   ,073          ,93
201708   ,053          ,2
201608   ,064          ,15
201608   ,164          ,13
202005   ,036          ,6
201611   ,139          ,4
201801   ,060          ,314
201801   ,036          ,989
201905   ,032          ,16
201609   ,195          ,14
201803   ,070          ,226
201803   ,014          ,184
201807   ,100          ,150
201807   ,174          ,47
201802   ,120          ,1034
201705   ,052          ,15
201804   ,054          ,25
201804   ,107          ,1
201911   ,061          ,129
201705   ,195          ,4
201910   ,114          ,137
201808   ,081          ,10
201710   ,162          ,9
201812   ,012          ,358
201812   ,042          ,1379
201901   ,180          ,233
201812   ,171          ,46
201905   ,081          ,20
201712   ,015          ,70
201606   ,172          ,360
201607   ,111          ,921
201607   ,055          ,75
201903   ,020          ,1417
201903   ,022          ,46
201806   ,131          ,25
201811   ,070          ,210
201811   ,152          ,11
201811   ,055          ,81
201907   ,110          ,378
201907   ,064          ,5
201907   ,016          ,30
201709   ,143          ,7
201908   ,014          ,53
202001   ,050          ,154
202001   ,032          ,4
202001   ,153          ,2
202002   ,051          ,1049
201506   ,031          ,73
201907   ,181          ,11
201606   ,104          ,12
201702   ,194          ,9
201708   ,153          ,2
201503   ,195          ,17
201506   ,045          ,18
201909   ,057          ,1092
201909   ,015          ,14
201904   ,152          ,7
201906   ,128          ,49
201502   ,143          ,3
201508   ,154          ,48
201509   ,185          ,3
201510   ,191          ,14
201503   ,129          ,6
201511   ,072          ,86
201505   ,202          ,12
201907   ,129          ,30
201807   ,183          ,5
201606   ,063          ,11
201604   ,056          ,25
201502   ,037          ,2
201703   ,056          ,7
201509   ,056          ,9
201908   ,022          ,16
201906   ,038          ,18
201906   ,143          ,12
201809   ,166          ,4
201809   ,152          ,6
201705   ,153          ,2
201509   ,122          ,2
201603   ,139          ,4
201605   ,056          ,18
201811   ,039          ,1
201710   ,086          ,4
201602   ,034          ,3
201811   ,034          ,5
202002   ,028          ,1
201604   ,151          ,5
201502   ,039          ,1
201808   ,162          ,9
201810   ,094          ,4
201801   ,142          ,2
202004   ,152          ,3
201703   ,043          ,2124
201701   ,130          ,286
201702   ,100          ,244
201707   ,130          ,423
201707   ,192          ,119
201607   ,114          ,202
201608   ,023          ,51
201608   ,044          ,20
201706   ,120          ,745
201610   ,122          ,20
201602   ,190          ,735
201602   ,061          ,94
201703   ,115          ,3
201610   ,037          ,8
201609   ,141          ,259
201609   ,172          ,360
201509   ,042          ,1560
201612   ,114          ,191
201701   ,194          ,7
201507   ,173          ,414
201601   ,182          ,60
201510   ,055          ,36
201502   ,050          ,87
201508   ,030          ,384
201601   ,083          ,119
201606   ,171          ,92
201805   ,073          ,195
201803   ,152          ,19
201803   ,050          ,350
201802   ,173          ,575
201802   ,172          ,523
201705   ,041          ,123
201804   ,032          ,12
201810   ,090          ,389
201911   ,036          ,685
201805   ,021          ,15
201801   ,037          ,8
201910   ,031          ,96
201505   ,073          ,116
201505   ,172          ,290
201503   ,031          ,104
201607   ,016          ,121
201607   ,090          ,555
201607   ,045          ,33
201705   ,140          ,8
201711   ,087          ,162
201711   ,030          ,508
201711   ,100          ,206
201711   ,045          ,14
201711   ,075          ,27
201903   ,105          ,12
201903   ,016          ,37
201806   ,112          ,453
201806   ,070          ,177
201806   ,145          ,17
201811   ,083          ,68
201907   ,112          ,250
202001   ,071          ,190
202001   ,125          ,157
202001   ,134          ,2
202002   ,133          ,7
201502   ,202          ,11
201912   ,141          ,193
201912   ,044          ,34
201602   ,054          ,16
201605   ,083          ,91
201911   ,055          ,11
201511   ,022          ,37
201602   ,091          ,15
201807   ,028          ,1
201909   ,145          ,10
201909   ,011          ,15
201904   ,087          ,89
201903   ,136          ,6
201907   ,091          ,6
201511   ,161          ,51
201501   ,051          ,8
201505   ,063          ,11
201812   ,033          ,71
201812   ,125          ,63
201812   ,175          ,6
201809   ,140          ,3
201506   ,011          ,16
201512   ,122          ,2
201803   ,195          ,4
201504   ,185          ,7
201506   ,191          ,6
201502   ,022          ,5
201506   ,194          ,1
201901   ,122          ,1
201904   ,103          ,2
201910   ,082          ,6
201601   ,134          ,2
201805   ,024          ,2
202004   ,022          ,29
201704   ,113          ,3
201611   ,173          ,456
201611   ,172          ,296
201701   ,051          ,2288
201701   ,114          ,138
201702   ,072          ,147
201702   ,081          ,29
201701   ,073          ,78
201608   ,182          ,46
201608   ,072          ,70
201608   ,114          ,146
201608   ,186          ,46
201708   ,015          ,39
201708   ,085          ,10
201610   ,114          ,186
201610   ,033          ,84
201904   ,012          ,328
202003   ,160          ,296
201701   ,055          ,14
201703   ,062          ,64
201704   ,150          ,11
201706   ,139          ,12
201706   ,191          ,18
201612   ,060          ,253
201612   ,018          ,95
201612   ,129          ,27
201512   ,154          ,44
201707   ,195          ,5
201604   ,026          ,149
201504   ,015          ,47
201502   ,111          ,141
201604   ,057          ,541
201601   ,141          ,520
201603   ,011          ,25
202005   ,013          ,2
201805   ,014          ,109
201805   ,125          ,70
201801   ,083          ,163
201801   ,183          ,11
201801   ,063          ,7
201602   ,110          ,360
201803   ,203          ,42
201804   ,014          ,92
201804   ,190          ,944
201803   ,021          ,21
201804   ,037          ,3
201804   ,181          ,14
201911   ,018          ,10
201902   ,112          ,674
201902   ,031          ,143
201910   ,021          ,23
201808   ,046          ,519
201710   ,129          ,46
201901   ,174          ,40
201810   ,191          ,18
201602   ,073          ,74
201602   ,130          ,247
201712   ,083          ,293
201712   ,084          ,315
201607   ,180          ,128
201607   ,087          ,253
201711   ,153          ,5
201811   ,054          ,26
201809   ,080          ,273
201809   ,016          ,55
201908   ,144          ,2
201908   ,172          ,184
201908   ,033          ,59
202001   ,010          ,1746
202001   ,014          ,156
202001   ,054          ,15
202002   ,120          ,403
202002   ,172          ,161
201605   ,087          ,163
201612   ,175          ,25
201601   ,140          ,55
201804   ,144          ,6
201502   ,030          ,123
201512   ,023          ,69
201501   ,042          ,28
201508   ,021          ,36
201507   ,018          ,8
201603   ,183          ,18
201909   ,172          ,197
201909   ,041          ,105
201909   ,112          ,393
201801   ,081          ,36
201502   ,055          ,15
201508   ,129          ,10
202004   ,105          ,2
201712   ,123          ,1
201811   ,038          ,3
201507   ,105          ,3
201912   ,064          ,5
201504   ,028          ,6
201809   ,039          ,22
201707   ,127          ,15
201507   ,085          ,2
201504   ,145          ,7
201510   ,053          ,4
201907   ,134          ,2
201512   ,038          ,1
201706   ,103          ,1
201802   ,185          ,1
202005   ,182          ,1
201903   ,106          ,1
201506   ,166          ,2
201905   ,162          ,1
202004   ,017          ,130
202004   ,192          ,51
202004   ,114          ,115
202004   ,104          ,11
201611   ,071          ,355
201702   ,032          ,11
201707   ,017          ,288
201707   ,152          ,10
201708   ,043          ,1670
201708   ,128          ,48
201708   ,050          ,129
201708   ,144          ,6
201606   ,040          ,2973
201706   ,062          ,41
201610   ,090          ,530
202003   ,044          ,24
201609   ,173          ,486
201609   ,194          ,11
201605   ,026          ,203
201503   ,060          ,194
201507   ,013          ,280
201504   ,042          ,1632
201603   ,190          ,689
201503   ,020          ,1262
201510   ,182          ,101
201610   ,085          ,5
201709   ,083          ,108
201709   ,030          ,484
201709   ,023          ,85
201709   ,050          ,241
201607   ,084          ,426
201801   ,042          ,1615
201712   ,173          ,423
201801   ,054          ,21
201904   ,030          ,343
201905   ,052          ,8
202005   ,057          ,6
201803   ,035          ,54
201803   ,180          ,125
201803   ,062          ,69
201807   ,171          ,58
201804   ,015          ,45
201804   ,114          ,213
201802   ,035          ,39
201911   ,014          ,88
201911   ,060          ,231
201911   ,086          ,18
201902   ,190          ,839
201902   ,083          ,75
201705   ,045          ,19
201801   ,164          ,29
201808   ,031          ,89
201808   ,051          ,1345
201808   ,174          ,47
201808   ,055          ,20
201808   ,023          ,41
201812   ,051          ,1405
201901   ,138          ,83
201508   ,062          ,46
201505   ,163          ,23
201512   ,057          ,639
201506   ,075          ,20
201712   ,056          ,25
201710   ,072          ,39
201711   ,163          ,38
201806   ,010          ,1686
201811   ,171          ,78
201811   ,090          ,374
201811   ,087          ,152
201811   ,072          ,61
201811   ,032          ,8
201907   ,192          ,38
201907   ,141          ,154
201906   ,043          ,1512
201709   ,133          ,9
201908   ,075          ,10
202001   ,154          ,17
202001   ,064          ,6
202001   ,011          ,23
201711   ,144          ,5
201506   ,060          ,178
201602   ,115          ,10
201604   ,014          ,96
201912   ,055          ,61
201912   ,046          ,484
201504   ,194          ,5
202002   ,045          ,26
202002   ,056          ,5
201906   ,141          ,150
201906   ,062          ,66
201906   ,073          ,81
201504   ,121          ,6
201504   ,195          ,11
201606   ,052          ,28
201902   ,129          ,4
201912   ,104          ,12
201508   ,162          ,3
201707   ,054          ,12
201707   ,106          ,1
201908   ,103          ,6
201607   ,103          ,1
201511   ,024          ,5
201909   ,151          ,4
201703   ,166          ,9
201904   ,121          ,1
201505   ,039          ,3
202001   ,151          ,2
201601   ,122          ,3
201807   ,142          ,3
202004   ,153          ,1
201704   ,174          ,66
201704   ,016          ,53
201703   ,012          ,567
201704   ,195          ,14
201611   ,130          ,241
201701   ,174          ,84
201707   ,046          ,1293
201707   ,124          ,9
201707   ,160          ,133
201608   ,045          ,18
201604   ,043          ,1799
201610   ,036          ,1067
202003   ,113          ,9
202003   ,173          ,186
201703   ,163          ,65
201609   ,018          ,72
201609   ,182          ,107
201612   ,192          ,100
201612   ,101          ,42
201612   ,186          ,68
201701   ,195          ,16
201612   ,053          ,1
201601   ,112          ,411
201511   ,014          ,152
201603   ,192          ,93
201512   ,080          ,234
201703   ,144          ,5
202005   ,112          ,4
201801   ,010          ,2331
201905   ,027          ,1
201803   ,071          ,285
201803   ,173          ,566
201807   ,040          ,1642
201807   ,180          ,98
201802   ,016          ,113
201802   ,154          ,27
201512   ,174          ,49
201705   ,138          ,59
201804   ,186          ,35
201804   ,045          ,19
201911   ,072          ,39
201606   ,173          ,538
201902   ,051          ,1481
201902   ,018          ,36
201801   ,015          ,64
201910   ,057          ,569
201910   ,023          ,46
201808   ,011          ,39
201808   ,124          ,6
201901   ,154          ,30
201502   ,013          ,83
201712   ,062          ,54
201802   ,129          ,130
201711   ,057          ,833
201711   ,026          ,178
201711   ,061          ,192
201806   ,014          ,127
201811   ,140          ,3
201809   ,057          ,647
201908   ,194          ,19
202002   ,073          ,47
201603   ,203          ,10
201510   ,160          ,128
201507   ,174          ,37
201606   ,192          ,139
201606   ,014          ,185
201606   ,195          ,13
201912   ,180          ,100
201912   ,041          ,76
201912   ,114          ,136
201903   ,025          ,13
201603   ,143          ,11
201512   ,161          ,27
201810   ,142          ,3
202003   ,115          ,2
201603   ,022          ,32
201609   ,105          ,13
201909   ,083          ,40
201909   ,129          ,23
201904   ,014          ,89
201602   ,171          ,54
201503   ,161          ,15
201604   ,143          ,8
201806   ,034          ,10
201509   ,101          ,23
201601   ,018          ,20
201706   ,131          ,4
201812   ,055          ,50
201511   ,016          ,29
201503   ,170          ,4
201603   ,133          ,4
201503   ,166          ,8
201912   ,028          ,1
201910   ,140          ,14
201504   ,144          ,1
201510   ,137          ,2
201503   ,019          ,3
201908   ,086          ,18
201904   ,104          ,16
201811   ,202          ,2
201607   ,121          ,2
201604   ,115          ,4
201505   ,044          ,7
201505   ,153          ,4
201803   ,034          ,1
201903   ,195          ,5
201801   ,038          ,2
201807   ,115          ,1
202004   ,036          ,321
202004   ,101          ,5
201611   ,013          ,340
201702   ,105          ,4
201602   ,180          ,97
201707   ,190          ,959
201707   ,022          ,57
201708   ,181          ,78
201608   ,110          ,331
201706   ,182          ,103
202003   ,143          ,14
201602   ,071          ,304
201612   ,193          ,545
201612   ,045          ,31
201605   ,043          ,2073
201605   ,010          ,2317
201605   ,050          ,261
201510   ,084          ,347
201509   ,084          ,318
201501   ,072          ,9
201703   ,104          ,25
201805   ,051          ,1814
201805   ,114          ,187
201801   ,163          ,59
201905   ,130          ,179
201803   ,190          ,1073
201803   ,023          ,38
201807   ,013          ,331
201807   ,026          ,148
201804   ,033          ,61
201802   ,045          ,18
201802   ,164          ,43
201803   ,150          ,49
201705   ,090          ,487
201705   ,133          ,8
201705   ,062          ,64
201705   ,171          ,77
201911   ,010          ,1485
201901   ,015          ,187
201910   ,026          ,116
201910   ,016          ,28
201808   ,186          ,24
201808   ,105          ,9
201710   ,193          ,286
201710   ,014          ,97
201710   ,081          ,35
201812   ,030          ,614
201901   ,192          ,140
201602   ,028          ,2
201601   ,192          ,110
201504   ,120          ,738
201712   ,138          ,100
201712   ,024          ,18
201711   ,010          ,2361
201903   ,062          ,39
201907   ,154          ,42
201809   ,114          ,154
201908   ,072          ,90
202001   ,145          ,43
202002   ,023          ,39
202002   ,087          ,156
201503   ,154          ,78
201504   ,044          ,21
201503   ,050          ,241
201507   ,083          ,41
201807   ,143          ,28
201912   ,192          ,55
201702   ,137          ,2
201509   ,191          ,46
201903   ,032          ,11
201602   ,011          ,19
201510   ,186          ,37
201612   ,034          ,2
201901   ,044          ,40
202003   ,129          ,12
201807   ,166          ,4
201702   ,039          ,1
201909   ,023          ,44
201904   ,073          ,72
201904   ,191          ,20
201906   ,180          ,43
201906   ,125          ,37
201906   ,202          ,4
201509   ,103          ,1
201603   ,091          ,12
201806   ,195          ,1
201907   ,122          ,8
201505   ,055          ,22
201809   ,037          ,2
201601   ,115          ,7
201902   ,122          ,19
201509   ,054          ,12
201904   ,056          ,10
201903   ,091          ,1
201610   ,201          ,1
201505   ,128          ,16
201808   ,139          ,4
201809   ,082          ,3
201901   ,194          ,2
201509   ,081          ,9
201509   ,170          ,1
201711   ,185          ,1
201508   ,074          ,1
201810   ,086          ,4
201808   ,194          ,3
201704   ,072          ,80
201704   ,161          ,19
201704   ,056          ,13
201604   ,010          ,2072
201611   ,144          ,5
201511   ,172          ,213
201707   ,021          ,22
201608   ,203          ,41
201610   ,127          ,43
201610   ,083          ,81
202003   ,180          ,34
202003   ,161          ,41
202003   ,052          ,3
201703   ,138          ,151
201703   ,021          ,136
201609   ,041          ,95
201609   ,062          ,32
201601   ,087          ,143
201511   ,129          ,7
201512   ,160          ,87
201504   ,043          ,1670
201503   ,190          ,809
201508   ,138          ,103
201508   ,057          ,599
201605   ,111          ,551
201709   ,040          ,1902
201703   ,028          ,1
201803   ,101          ,6
201807   ,190          ,1116
201807   ,141          ,365
201804   ,090          ,366
201802   ,192          ,117
201810   ,071          ,334
201810   ,141          ,135
201809   ,010          ,1791
201810   ,087          ,126
201810   ,122          ,2
201911   ,080          ,197
201902   ,024          ,6
201901   ,042          ,1617
201910   ,042          ,1095
201910   ,051          ,1307
201910   ,101          ,8
201710   ,120          ,696
201901   ,172          ,261
201901   ,128          ,18
201901   ,018          ,109
201603   ,041          ,81
201601   ,145          ,9
201605   ,080          ,345
201506   ,073          ,60
201604   ,171          ,159
201712   ,111          ,620
201607   ,192          ,131
201903   ,180          ,94
201903   ,033          ,50
201806   ,072          ,62
201806   ,021          ,20
201811   ,138          ,98
201908   ,101          ,17
202001   ,129          ,13
201502   ,075          ,15
201506   ,026          ,112
201508   ,150          ,26
201607   ,021          ,28
201606   ,152          ,12
201903   ,183          ,5
201505   ,062          ,47
201802   ,115          ,3
201502   ,163          ,10
201911   ,123          ,1
201901   ,032          ,17
201605   ,033          ,99
201705   ,037          ,1
201909   ,017          ,351
201909   ,062          ,156
201909   ,164          ,36
201906   ,129          ,32
201906   ,033          ,80
201601   ,055          ,24
201507   ,138          ,74
201510   ,139          ,3
201509   ,063          ,3
201511   ,018          ,31
201604   ,174          ,35
201502   ,074          ,6
201610   ,185          ,1
201903   ,027          ,7
201902   ,150          ,15
201811   ,064          ,4
201512   ,044          ,35
201906   ,186          ,10
201705   ,142          ,2
201708   ,162          ,2
201811   ,028          ,10
201910   ,194          ,5
201902   ,086          ,4
201601   ,181          ,12
201511   ,101          ,5
201908   ,085          ,8
201604   ,092          ,1
201909   ,124          ,9
201902   ,091          ,2
201601   ,124          ,11
201601   ,082          ,1
201810   ,085          ,1
201507   ,086          ,2
202004   ,034          ,3
201704   ,125          ,51
201611   ,145          ,191
201511   ,051          ,1526
201611   ,193          ,226
201602   ,043          ,1533
201708   ,020          ,1435
202004   ,028          ,2
201610   ,141          ,703
201608   ,190          ,937
201608   ,166          ,3
201508   ,090          ,494
201708   ,100          ,220
201708   ,014          ,123
201511   ,073          ,78
201606   ,046          ,1434
201610   ,071          ,363
202003   ,016          ,29
201609   ,046          ,1204
201609   ,110          ,418
201612   ,160          ,137
201612   ,086          ,42
201608   ,133          ,3
201512   ,030          ,625
201604   ,173          ,400
201505   ,112          ,292
201511   ,070          ,215
201506   ,138          ,97
201507   ,090          ,406
201603   ,130          ,212
201805   ,164          ,20
201511   ,182          ,76
201801   ,114          ,205
201801   ,018          ,30
201801   ,140          ,18
201905   ,182          ,46
201905   ,070          ,207
201803   ,011          ,35
201803   ,186          ,24
201802   ,040          ,2689
201802   ,110          ,881
201802   ,030          ,842
201705   ,084          ,405
201911   ,071          ,198
201905   ,154          ,65
201705   ,022          ,26
201910   ,110          ,268
201910   ,180          ,89
201812   ,130          ,180
201808   ,033          ,39
201603   ,015          ,50
201506   ,052          ,19
201508   ,084          ,279
201602   ,172          ,335
201712   ,021          ,9
201607   ,032          ,14
201809   ,111          ,505
201809   ,022          ,45
201809   ,054          ,16
201809   ,062          ,25
201809   ,091          ,1
201908   ,010          ,1646
201908   ,175          ,3
202002   ,014          ,79
201511   ,100          ,173
201602   ,041          ,80
201601   ,016          ,57
201709   ,075          ,20
201907   ,052          ,7
201912   ,052          ,7
201504   ,140          ,8
201710   ,021          ,16
201509   ,181          ,5
202003   ,104          ,10
201909   ,072          ,94
201909   ,070          ,147
201904   ,142          ,4
201802   ,170          ,4
201906   ,090          ,324
201906   ,192          ,58
201710   ,091          ,1
201710   ,151          ,2
201504   ,181          ,16
201901   ,139          ,1
201905   ,025          ,5
201506   ,027          ,5
201610   ,064          ,5
201903   ,133          ,5
201811   ,045          ,13
201902   ,127          ,11
201909   ,121          ,1
201912   ,113          ,8
201806   ,074          ,4
201901   ,115          ,1
201607   ,092          ,6
201511   ,054          ,6
201507   ,128          ,6
201602   ,133          ,8
201907   ,103          ,1
201904   ,092          ,4
201502   ,052          ,1
201602   ,039          ,4
201505   ,082          ,3
201912   ,082          ,3
202001   ,105          ,2
201911   ,131          ,1
202004   ,128          ,42
201704   ,031          ,134
201704   ,110          ,372
201706   ,036          ,1333
201611   ,138          ,99
201611   ,140          ,4
201701   ,045          ,30
201702   ,181          ,6
201701   ,011          ,27
201707   ,090          ,445
201707   ,182          ,60
201707   ,056          ,11
201708   ,080          ,238
201608   ,174          ,45
201708   ,046          ,668
201708   ,171          ,75
201708   ,163          ,25
201706   ,020          ,1425
201610   ,070          ,284
202003   ,022          ,15
201702   ,103          ,1
201704   ,162          ,1
201509   ,071          ,465
201610   ,133          ,16
201612   ,083          ,84
201612   ,190          ,848
201601   ,100          ,190
201707   ,055          ,24
201607   ,036          ,3004
201503   ,071          ,282
201506   ,013          ,250
201512   ,040          ,1776
201506   ,033          ,79
201503   ,180          ,176
201504   ,017          ,442
201503   ,173          ,569
202005   ,141          ,6
201805   ,022          ,43
202005   ,100          ,4
201707   ,175          ,7
201801   ,160          ,155
201801   ,130          ,255
201801   ,035          ,44
201801   ,112          ,498
201509   ,160          ,141
201803   ,090          ,721
201807   ,127          ,9
201804   ,128          ,41
201804   ,112          ,491
201804   ,027          ,4
201802   ,052          ,19
201802   ,171          ,127
201705   ,136          ,1
201810   ,125          ,57
201810   ,031          ,124
201809   ,042          ,1491
201904   ,071          ,260
201902   ,030          ,440
201902   ,164          ,174
201902   ,081          ,25
201910   ,043          ,1397
201910   ,125          ,57
201910   ,014          ,121
201909   ,042          ,1465
201808   ,193          ,193
201710   ,174          ,59
201812   ,129          ,23
201503   ,014          ,149
201508   ,174          ,46
201602   ,014          ,117
201711   ,080          ,323
201709   ,104          ,88
201709   ,154          ,39
201607   ,025          ,35
201803   ,115          ,14
201711   ,011          ,34
201903   ,044          ,28
201811   ,060          ,229
201811   ,101          ,21
201907   ,040          ,1292
201907   ,057          ,392
201906   ,060          ,176
201809   ,120          ,488
201908   ,045          ,11
202001   ,111          ,630
202001   ,171          ,70
202001   ,031          ,53
201912   ,010          ,1378
201611   ,133          ,3
202002   ,035          ,25
202002   ,100          ,96
202002   ,173          ,249
201602   ,087          ,98
201606   ,202          ,7
201912   ,090          ,293
201507   ,061          ,97
201506   ,124          ,18
201903   ,018          ,21
201911   ,153          ,18
201706   ,134          ,2
201504   ,101          ,55
202003   ,082          ,2
201909   ,060          ,210
201904   ,124          ,21
201906   ,080          ,183
201906   ,163          ,11
202004   ,027          ,4
201711   ,122          ,5
201908   ,038          ,6
201812   ,016          ,56
201812   ,014          ,81
201902   ,145          ,11
201902   ,195          ,9
201605   ,143          ,8
201601   ,056          ,14
201811   ,115          ,7
201606   ,037          ,10
201508   ,142          ,2
201501   ,160          ,2
201908   ,027          ,3
201509   ,039          ,2
202005   ,125          ,1
201812   ,133          ,1
201505   ,027          ,1
202004   ,154          ,14
202004   ,138          ,55
202004   ,202          ,19
201704   ,011          ,24
201611   ,056          ,6
201611   ,086          ,66
201611   ,163          ,28
201701   ,190          ,1204
201702   ,110          ,407
201707   ,070          ,255
201706   ,043          ,2013
201608   ,138          ,88
201708   ,055          ,19
201611   ,152          ,15
201706   ,101          ,9
201706   ,114          ,114
201704   ,124          ,26
201704   ,038          ,11
201610   ,050          ,319
201904   ,046          ,688
201602   ,051          ,1497
201703   ,141          ,627
201703   ,186          ,31
201609   ,160          ,135
201706   ,045          ,15
201612   ,164          ,38
201612   ,092          ,2
201505   ,051          ,1565
201505   ,181          ,9
201509   ,190          ,841
201603   ,071          ,251
201505   ,060          ,159
201502   ,014          ,63
201603   ,172          ,229
202005   ,020          ,20
201709   ,013          ,280
201709   ,055          ,30
201805   ,172          ,333
201805   ,015          ,69
201805   ,162          ,9
201801   ,084          ,458
201801   ,062          ,26
201803   ,057          ,1073
201803   ,193          ,271
201804   ,141          ,194
201804   ,016          ,41
201705   ,203          ,6
201804   ,171          ,124
201804   ,202          ,14
201810   ,043          ,1481
201810   ,160          ,151
201911   ,112          ,324
201811   ,020          ,1490
201911   ,023          ,41
201901   ,173          ,1560
201901   ,040          ,1920
201705   ,183          ,14
201910   ,164          ,30
201808   ,036          ,762
201808   ,138          ,90
201812   ,141          ,168
201506   ,070          ,228
201506   ,111          ,310
201507   ,014          ,94
201901   ,125          ,71
201712   ,012          ,430
201607   ,161          ,18
201607   ,170          ,4
201711   ,040          ,2285
201711   ,127          ,5
201806   ,161          ,10
201806   ,011          ,14
201712   ,163          ,71
201809   ,131          ,7
201908   ,041          ,87
201711   ,113          ,10
201602   ,141          ,288
201509   ,037          ,10
201606   ,081          ,27
201807   ,032          ,4
201512   ,056          ,19
201710   ,024          ,24
201502   ,160          ,22
201510   ,044          ,34
201609   ,039          ,4
201702   ,063          ,5
201909   ,128          ,20
201904   ,133          ,8
201906   ,011          ,22
201604   ,124          ,8
201504   ,035          ,35
201804   ,105          ,2
201610   ,034          ,4
201712   ,086          ,2
201512   ,063          ,1
201604   ,127          ,10
201501   ,010          ,9
201505   ,025          ,9
201908   ,115          ,2
201908   ,113          ,1
201903   ,074          ,1
202004   ,144          ,2
201704   ,083          ,54
201611   ,111          ,409
201611   ,150          ,28
201611   ,085          ,7
201701   ,042          ,1765
201702   ,172          ,302
201701   ,085          ,9
201707   ,180          ,163
201707   ,034          ,39
201707   ,114          ,181
201708   ,160          ,126
201707   ,163          ,34
201707   ,139          ,6
201608   ,144          ,12
201610   ,173          ,386
201510   ,051          ,1425
202003   ,012          ,233
201702   ,085          ,13
201603   ,020          ,1467
201703   ,035          ,69
201708   ,161          ,20
201609   ,120          ,595
201609   ,027          ,7
201612   ,020          ,1855
201612   ,040          ,1786
201612   ,087          ,189
201504   ,046          ,847
201605   ,171          ,78
201503   ,111          ,450
201504   ,084          ,328
201602   ,012          ,443
201509   ,023          ,111
201807   ,145          ,13
201804   ,081          ,27
201802   ,031          ,78
201803   ,028          ,4
201705   ,092          ,1
201810   ,104          ,45
201911   ,114          ,151
201911   ,026          ,110
201901   ,016          ,47
201712   ,041          ,83
201910   ,154          ,31
201910   ,050          ,166
201909   ,026          ,165
201808   ,072          ,47
201812   ,072          ,64
201803   ,143          ,23
201603   ,193          ,210
201712   ,183          ,2
201607   ,035          ,53
201607   ,073          ,192
201711   ,164          ,15
201711   ,062          ,124
201903   ,153          ,9
201806   ,191          ,26
201809   ,163          ,66
202001   ,057          ,691
201506   ,150          ,58
201504   ,153          ,11
201607   ,105          ,4
201607   ,175          ,18
202001   ,162          ,3
201606   ,138          ,157
201606   ,023          ,66
201804   ,115          ,4
201912   ,120          ,437
201603   ,075          ,21
201605   ,025          ,48
201903   ,131          ,8
201603   ,018          ,44
201702   ,038          ,2
201911   ,162          ,5
201603   ,086          ,6
201904   ,055          ,59
201904   ,125          ,47
201904   ,037          ,4
201906   ,031          ,109
201503   ,054          ,22
201605   ,055          ,30
201510   ,022          ,22
201808   ,134          ,2
201805   ,028          ,2
201504   ,174          ,44
201601   ,175          ,4
201907   ,106          ,4
201605   ,027          ,14
201803   ,122          ,13
201912   ,062          ,23
201504   ,162          ,4
201809   ,063          ,14
201806   ,038          ,2
201606   ,113          ,3
201604   ,113          ,5
202003   ,037          ,1
201512   ,183          ,1
201504   ,106          ,1
201711   ,039          ,8
201803   ,123          ,6
201909   ,122          ,2
201503   ,194          ,7
